agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model
3000.0,3000.0,3000.0,1000.0,1.32,1.0,0.0,-0.85,1.0,0.9706666469573975,1.0,0.9490000009536743,750.0,750.0,alternative
3000.0,11000.0,8000.0,12000.0,1.68,1.0,0.0,-0.94,1.0,0.9891666769981384,1.0,0.9817500114440918,2750.0,3000.0,alternative
3000.0,3000.0,3000.0,3000.0,1.81,1.0,0.0,-0.14,1.0,0.9620000123977661,1.0,0.9480000138282776,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,1.17,1.0,0.0,-0.4,1.0,0.9776666760444641,1.0,0.9516666531562805,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.3,1.0,0.9683333039283752,1.0,0.9679999947547913,750.0,750.0,alternative
3000.0,5000.0,3000.0,6000.0,1.44,1.0,0.0,-0.98,1.0,0.9865000247955322,1.0,0.9693333506584167,1250.0,1500.0,alternative
13000.0,8000.0,13000.0,10000.0,1.01,1.0,0.0,-0.04,1.0,0.9682307839393616,1.0,0.9718461632728577,3250.0,3250.0,alternative
4000.0,4000.0,3000.0,4000.0,2.07,1.0,0.0,-0.18,1.0,0.9739999771118164,1.0,0.9524999856948853,1000.0,1000.0,alternative
3000.0,8000.0,3000.0,7000.0,2.4,1.0,0.0,-0.79,1.0,0.9856250286102295,1.0,0.9852499961853027,2000.0,1750.0,alternative
3000.0,6000.0,3000.0,6000.0,2.08,1.0,0.0,-0.82,1.0,0.9835000038146973,1.0,0.9751666784286499,1500.0,1500.0,alternative
7000.0,7000.0,6000.0,7000.0,2.55,1.0,0.0,-0.82,1.0,0.9868571162223816,1.0,0.973714292049408,1750.0,1750.0,alternative
3000.0,5000.0,3000.0,4000.0,2.32,1.0,0.0,-0.7,1.0,0.9782000184059143,1.0,0.967199981212616,1250.0,1000.0,alternative
3000.0,1000.0,3000.0,1000.0,1.12,1.0,0.0,-0.48,1.0,0.9776666760444641,1.0,0.9683333039283752,750.0,750.0,alternative
3000.0,5000.0,5000.0,5000.0,2.37,1.0,0.0,-0.57,1.0,0.9778000116348267,1.0,0.9621999859809875,1250.0,1250.0,alternative
3000.0,1000.0,3000.0,1000.0,1.83,1.0,0.0,-0.71,1.0,0.9756666421890259,1.0,0.968666672706604,750.0,750.0,alternative
3000.0,3000.0,3000.0,1000.0,2.08,1.0,0.0,-0.39,1.0,0.9703333377838135,1.0,0.9653333425521851,750.0,750.0,alternative
3000.0,4000.0,3000.0,5000.0,2.64,1.0,0.0,-0.86,1.0,0.9829999804496765,1.0,0.9642000198364258,1000.0,1250.0,alternative
3000.0,9000.0,6000.0,9000.0,1.41,1.0,0.0,-0.71,1.0,0.9890000224113464,1.0,0.9855555295944214,2250.0,2250.0,alternative
3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.64,1.0,0.9793333411216736,1.0,0.9696666598320007,750.0,750.0,alternative
3000.0,1000.0,3000.0,2000.0,1.2,1.0,0.0,-0.55,1.0,0.9623333215713501,1.0,0.9476666450500488,750.0,750.0,alternative
3000.0,4000.0,3000.0,5000.0,1.41,1.0,0.0,-0.22,1.0,0.9824000000953674,1.0,0.9667999744415283,1000.0,1250.0,alternative
10000.0,10000.0,7000.0,10000.0,2.43,1.0,0.0,-0.8,1.0,0.9883999824523926,1.0,0.979200005531311,2500.0,2500.0,alternative
3000.0,11000.0,3000.0,13000.0,2.25,1.0,0.0,-0.49,1.0,0.990461528301239,1.0,0.9883077144622803,2750.0,3250.0,alternative
3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.41,1.0,0.9779999852180481,1.0,0.9673333168029785,750.0,750.0,alternative
3000.0,5000.0,3000.0,6000.0,1.9,1.0,0.0,-0.95,1.0,0.9861666560173035,1.0,0.968666672706604,1250.0,1500.0,alternative
