agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model
3000.0,3000.0,3000.0,3000.0,0.67,3.09,0.0,-0.33000000000000007,0.0,0.06599999964237213,0.0,0.070333331823349,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.03,1.0,0.0,-1.18,1.0,0.9663333296775818,1.0,0.9649999737739563,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.51,1.0,0.0,-1.47,1.0,0.9779999852180481,1.0,0.9683333039283752,750.0,750.0,alternative
3000.0,4000.0,3000.0,1000.0,0.23,3.26,0.0,-0.77,1.0,0.9769999980926514,1.0,0.9777500033378601,1000.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.64,2.83,0.0,-0.3599999999999999,1.0,0.9760000109672546,1.0,0.9683333039283752,750.0,750.0,alternative
3000.0,4000.0,3000.0,5000.0,0.18,2.92,0.0,-0.8199999999999998,1.0,0.9842000007629395,1.0,0.9782000184059143,1000.0,1250.0,alternative
3000.0,1000.0,3000.0,1000.0,0.69,3.09,0.0,-0.31000000000000005,1.0,0.9626666903495789,1.0,0.9726666808128357,750.0,750.0,alternative
3000.0,1000.0,3000.0,4000.0,0.39,1.0,0.0,-1.31,1.0,0.9732499718666077,1.0,0.9800000190734863,750.0,1000.0,alternative
3000.0,6000.0,3000.0,5000.0,0.93,1.43,0.0,-0.06999999999999984,0.0,0.014333332888782024,0.0,0.018333332613110542,1500.0,1250.0,alternative
3000.0,2000.0,3000.0,1000.0,0.14,1.0,0.0,-1.4,1.0,0.9539999961853027,1.0,0.9673333168029785,750.0,750.0,alternative
3000.0,5000.0,3000.0,5000.0,0.34,3.45,0.0,-0.6600000000000001,0.0,0.014000000432133675,0.0,0.02199999988079071,1250.0,1250.0,alternative
4000.0,9000.0,3000.0,9000.0,0.12,2.49,0.0,-0.8800000000000003,0.0,0.014000000432133675,0.0,0.014333332888782024,2250.0,2250.0,alternative
4000.0,1000.0,3000.0,1000.0,0.92,1.32,0.0,-0.08000000000000007,1.0,0.9692500233650208,1.0,0.9595000147819519,1000.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.87,1.0,0.0,-0.88,1.0,0.9773333072662354,1.0,0.9459999799728394,750.0,750.0,alternative
3000.0,7000.0,3000.0,7000.0,0.26,1.24,0.0,-0.74,0.0,0.029428571462631226,0.0,0.02671428583562374,1750.0,1750.0,alternative
3000.0,3000.0,3000.0,1000.0,0.66,1.3,0.0,-0.3400000000000001,1.0,0.9763333201408386,1.0,0.9653333425521851,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.81,2.92,0.0,-0.18999999999999995,1.0,0.9620000123977661,1.0,0.968999981880188,750.0,750.0,alternative
3000.0,1000.0,5000.0,1000.0,0.55,2.55,0.0,-0.44999999999999973,1.0,0.9854000210762024,1.0,0.9797999858856201,750.0,1250.0,alternative
3000.0,3000.0,3000.0,3000.0,0.53,3.55,0.0,-0.46999999999999975,0.0,0.024000000208616257,0.0,0.029333332553505898,750.0,750.0,alternative
5000.0,4000.0,5000.0,4000.0,0.25,1.8900000000000001,0.0,-0.75,0.0,0.023800000548362732,0.0,0.03779999911785126,1250.0,1250.0,alternative
3000.0,2000.0,3000.0,2000.0,0.1,1.0,0.0,-1.42,0.0,0.02800000086426735,0.0,0.03233333304524422,750.0,750.0,alternative
3000.0,3000.0,3000.0,3000.0,0.89,2.85,0.0,-0.10999999999999988,0.0,0.036666665226221085,0.0,0.06333333253860474,750.0,750.0,alternative
3000.0,3000.0,3000.0,3000.0,0.89,3.04,0.0,-0.10999999999999988,0.0,0.019999999552965164,0.0,0.02800000086426735,750.0,750.0,alternative
3000.0,3000.0,3000.0,2000.0,0.63,2.25,0.0,-0.3700000000000001,0.0,0.054999999701976776,0.0,0.06066666543483734,750.0,750.0,alternative
3000.0,7000.0,3000.0,7000.0,0.34,3.08,0.0,-0.6600000000000001,0.0,0.025857143104076385,0.0,0.0332857146859169,1750.0,1750.0,alternative
3000.0,3000.0,3000.0,3000.0,0.35,1.98,0.0,-0.6499999999999999,0.0,0.04800000041723251,0.0,0.036666665226221085,750.0,750.0,alternative
3000.0,7000.0,3000.0,7000.0,0.72,2.09,0.0,-0.2799999999999998,0.0,0.015571428462862968,0.0,0.013571428135037422,1750.0,1750.0,alternative
3000.0,2000.0,3000.0,2000.0,0.89,1.71,0.0,-0.10999999999999988,0.0,0.02266666665673256,0.0,0.06499999761581421,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.88,1.0,0.0,-1.02,1.0,0.9766666889190674,1.0,0.9480000138282776,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,0.77,1.0,0.0,-0.7999999999999999,1.0,0.9729999899864197,1.0,0.9463333487510681,750.0,750.0,alternative
16006.0,12006.0,14006.0,14006.0,0.04,1.5,0.0,-0.96,1.0,0.9014119505882263,1.0,0.8991003632545471,1000.0,1000.0,episodic
10006.0,11006.0,11006.0,11006.0,0.63,3.8,0.0,-0.3700000000000001,0.0,0.11848083138465881,0.0,0.12529529631137848,600.0,600.0,episodic
7006.0,7006.0,6006.0,7006.0,0.32,2.9299999999999997,0.0,-0.6799999999999997,0.0,0.10776477307081223,0.0,0.10976306349039078,500.0,500.0,episodic
7006.0,8006.0,7006.0,8006.0,0.51,2.3899999999999997,0.0,-0.48999999999999977,0.0,0.07282038778066635,0.0,0.07744191586971283,560.0,560.0,episodic
9006.0,6006.0,7006.0,5006.0,0.9,1.0,0.0,-0.48,1.0,0.8886297941207886,1.0,0.8942927122116089,700.0,700.0,episodic
8006.0,8006.0,8006.0,6006.0,0.25,1.0,0.0,-1.13,1.0,0.90544593334198,1.0,0.9070696830749512,540.0,540.0,episodic
8006.0,10006.0,7006.0,11006.0,0.41,1.0,0.0,-1.36,1.0,0.9265854954719543,1.0,0.9295838475227356,740.0,740.0,episodic
8006.0,12006.0,9006.0,12006.0,0.75,3.46,0.0,-0.25,0.0,0.07771114259958267,0.0,0.07837747782468796,940.0,940.0,episodic
8006.0,16006.0,8006.0,17006.0,0.23,2.4,0.0,-0.77,0.0,0.05045277997851372,0.0,0.051805246621370316,1200.0,1200.0,episodic
8006.0,10006.0,7006.0,10006.0,0.09,2.83,0.0,-0.9099999999999999,0.0,0.08364980667829514,0.0,0.08804716914892197,740.0,740.0,episodic
9006.0,5006.0,8006.0,6006.0,0.29,1.0,0.0,-1.6300000000000001,1.0,0.9224961400032043,1.0,0.9222740530967712,640.0,640.0,episodic
7006.0,9006.0,7006.0,9006.0,0.17,3.88,0.0,-0.8300000000000001,0.0,0.06462358683347702,0.0,0.06284698843955994,720.0,720.0,episodic
10006.0,17006.0,10006.0,18006.0,0.92,3.33,0.0,-0.08000000000000007,0.0,0.05425969138741493,0.0,0.055481504648923874,960.0,960.0,episodic
7006.0,5006.0,7006.0,5006.0,0.8,1.0,0.0,-0.35,1.0,0.8808164596557617,1.0,0.8853839635848999,600.0,600.0,episodic
6006.0,6006.0,6006.0,6006.0,0.63,1.0,0.0,-0.64,1.0,0.9217449426651001,1.0,0.9192474484443665,540.0,540.0,episodic
8006.0,7006.0,8006.0,6006.0,0.86,1.0,0.0,-0.41000000000000003,1.0,0.9003247618675232,1.0,0.8980764150619507,580.0,580.0,episodic
7006.0,10006.0,8006.0,9006.0,0.8,1.22,0.0,-0.19999999999999996,0.0,0.08374974876642227,0.0,0.08964621275663376,700.0,700.0,episodic
7006.0,10006.0,7006.0,10006.0,0.19,2.1,0.0,-0.81,0.0,0.0846492126584053,0.0,0.08025185018777847,860.0,860.0,episodic
9006.0,15006.0,13006.0,15006.0,0.88,1.73,0.0,-0.1200000000000001,0.0,0.05184592679142952,0.0,0.05504464730620384,1080.0,1080.0,episodic
6006.0,3006.0,6006.0,4006.0,0.54,1.16,0.0,-0.45999999999999985,1.0,0.8861138820648193,1.0,0.8661338686943054,460.0,460.0,episodic
8006.0,13006.0,8006.0,13006.0,0.8,2.45,0.0,-0.20000000000000018,0.0,0.10079962760210037,0.0,0.10402891039848328,900.0,900.0,episodic
7006.0,4006.0,8006.0,5006.0,0.89,1.0,0.0,-0.55,1.0,0.9015738368034363,1.0,0.8964526653289795,600.0,600.0,episodic
7006.0,16006.0,8006.0,16006.0,0.32,1.17,0.0,-0.6799999999999999,0.0,0.06203923374414444,0.0,0.0627889558672905,1140.0,1140.0,episodic
7006.0,6006.0,7006.0,9006.0,0.12,1.47,0.0,-0.88,1.0,0.9214968085289001,1.0,0.9284921288490295,640.0,640.0,episodic
8006.0,16006.0,8006.0,16006.0,0.23,1.8199999999999998,0.0,-0.7699999999999998,0.0,0.04267149791121483,0.0,0.044670749455690384,1140.0,1140.0,episodic
8006.0,12006.0,9006.0,12006.0,0.43,3.14,0.0,-0.5699999999999998,0.0,0.0609695166349411,0.0,0.06704980880022049,780.0,780.0,episodic
8006.0,5006.0,8006.0,5006.0,0.81,1.0,0.0,-0.3899999999999999,1.0,0.9230577349662781,1.0,0.9233075380325317,580.0,580.0,episodic
8006.0,14006.0,7006.0,14006.0,0.85,2.06,0.0,-0.1499999999999999,0.0,0.08389262109994888,0.0,0.07746680080890656,960.0,960.0,episodic
8006.0,10006.0,7006.0,9006.0,0.02,2.37,0.0,-0.98,1.0,0.9319408535957336,1.0,0.9294423460960388,680.0,680.0,episodic
7006.0,10006.0,8006.0,9006.0,0.51,1.0,0.0,-1.3,1.0,0.9298421144485474,1.0,0.924945056438446,820.0,820.0,episodic
8006.0,10006.0,7006.0,9006.0,0.42,2.4299999999999997,0.0,-0.5799999999999998,0.0,0.06855886429548264,0.0,0.0676594078540802,760.0,760.0,episodic
8006.0,8006.0,8006.0,8006.0,0.23,1.0,0.0,-1.09,1.0,0.8588558435440063,1.0,0.8519859910011292,560.0,560.0,episodic
7006.0,6006.0,5006.0,5006.0,0.13,1.0,0.0,-1.6099999999999999,1.0,0.9387667775154114,1.0,0.9353411197662354,520.0,520.0,episodic
16006.0,17006.0,6006.0,17006.0,0.34,3.8,0.0,-0.6600000000000001,0.0,0.03745736926794052,0.0,0.03869222477078438,1260.0,1260.0,episodic
6006.0,7006.0,7006.0,7006.0,0.93,3.86,0.0,-0.06999999999999984,0.0,0.11946902424097061,0.0,0.11575791984796524,620.0,620.0,episodic
7006.0,17006.0,16006.0,18006.0,0.33,3.23,0.0,-0.6699999999999999,0.0,0.044540707021951675,0.0,0.046262357383966446,1200.0,1200.0,episodic
8006.0,7006.0,8006.0,7006.0,0.52,1.22,0.0,-0.48,1.0,0.7747939229011536,1.0,0.785286009311676,460.0,460.0,episodic
7006.0,9006.0,8006.0,9006.0,0.7,1.0,0.0,-0.91,1.0,0.9355984926223755,1.0,0.9313790798187256,660.0,660.0,episodic
12006.0,14006.0,11006.0,15006.0,0.37,2.74,0.0,-0.6300000000000003,0.0,0.09816073626279831,0.0,0.09949353337287903,740.0,740.0,episodic
7006.0,9006.0,7006.0,9006.0,0.96,1.76,0.0,-0.040000000000000036,0.0,0.07506106793880463,0.0,0.07717077434062958,580.0,580.0,episodic
8006.0,8006.0,8006.0,6006.0,0.95,1.0,0.0,-0.56,1.0,0.8849613070487976,1.0,0.8815888166427612,520.0,520.0,episodic
7006.0,7006.0,8006.0,7006.0,0.26,1.98,0.0,-0.74,1.0,0.9018236398696899,1.0,0.9319260716438293,600.0,600.0,episodic
7006.0,7006.0,8006.0,8006.0,0.5,1.0,0.0,-1.3599999999999999,1.0,0.8968273997306824,1.0,0.8969522714614868,620.0,620.0,episodic
7006.0,18006.0,18006.0,18006.0,0.3,3.64,0.0,-0.7000000000000002,0.0,0.03748750314116478,0.0,0.03820948675274849,1280.0,1280.0,episodic
11006.0,13006.0,11006.0,16006.0,0.29,1.04,0.0,-0.7100000000000001,0.0,0.03642383962869644,0.0,0.03729851171374321,1220.0,1220.0,episodic
7006.0,8006.0,6006.0,8006.0,0.05,2.65,0.0,-0.95,0.0,0.07494379580020905,0.0,0.07581813633441925,640.0,640.0,episodic
8006.0,9006.0,7006.0,10006.0,0.61,1.25,0.0,-0.39,0.0,0.06296221911907196,0.0,0.06076354160904884,800.0,800.0,episodic
10006.0,13006.0,12006.0,13006.0,0.5,2.08,0.0,-0.5,0.0,0.06696908921003342,0.0,0.06766107678413391,760.0,760.0,episodic
6006.0,7006.0,7006.0,7006.0,0.06,2.19,0.0,-0.94,0.0,0.0926348865032196,0.0,0.0984870120882988,560.0,560.0,episodic
9006.0,8006.0,9006.0,6006.0,0.28,1.0,0.0,-0.98,1.0,0.9150566458702087,1.0,0.913946270942688,520.0,520.0,episodic
8006.0,11006.0,6006.0,11006.0,0.9,3.88,0.0,-0.10000000000000009,0.0,0.05251681059598923,0.0,0.04815554991364479,900.0,900.0,episodic
6006.0,5006.0,6006.0,4006.0,0.24,3.1,0.0,-0.7600000000000002,1.0,0.8438228368759155,1.0,0.8629703521728516,640.0,640.0,episodic
7006.0,4006.0,6006.0,6006.0,0.15,3.76,0.0,-0.8500000000000001,1.0,0.919497549533844,1.0,0.8873822689056396,600.0,600.0,episodic
9006.0,9006.0,10006.0,9006.0,0.49,3.58,0.0,-0.5099999999999998,0.0,0.07595442980527878,0.0,0.07485508918762207,600.0,600.0,episodic
8006.0,11006.0,8006.0,11006.0,0.98,2.3899999999999997,0.0,-0.019999999999999574,0.0,0.08313646912574768,0.0,0.07813919335603714,720.0,720.0,episodic
7006.0,5006.0,7006.0,4006.0,0.25,3.69,0.0,-0.75,1.0,0.8555523753166199,1.0,0.863402783870697,540.0,540.0,episodic
7006.0,6006.0,7006.0,6006.0,0.67,1.0,0.0,-0.98,1.0,0.8845275640487671,1.0,0.8916642665863037,500.0,500.0,episodic
7006.0,7006.0,7006.0,8006.0,0.76,1.0,0.0,-0.45999999999999996,1.0,0.9224331974983215,1.0,0.9160629510879517,660.0,660.0,episodic
7006.0,6006.0,8006.0,8006.0,0.24,1.0,0.0,-1.58,1.0,0.9109417796134949,1.0,0.9070696830749512,600.0,600.0,episodic
7006.0,8006.0,7006.0,8006.0,0.72,1.3,0.0,-0.28,0.0,0.09805145859718323,0.0,0.10429678112268448,620.0,620.0,episodic
9006.0,13006.0,13006.0,10006.0,0.37,1.55,0.0,-0.63,0.0,0.05066892132163048,0.0,0.049823157489299774,740.0,740.0,episodic
7006.0,9006.0,6006.0,9006.0,0.63,1.09,0.0,-0.3700000000000001,0.0,0.07161892205476761,0.0,0.07050854712724686,660.0,660.0,episodic
9006.0,9006.0,8006.0,9006.0,0.63,3.31,0.0,-0.3700000000000001,0.0,0.07572729140520096,0.0,0.07817010581493378,540.0,540.0,episodic
8006.0,7006.0,8006.0,7006.0,0.54,1.43,0.0,-0.45999999999999996,0.0,0.10217337310314178,0.0,0.10829377919435501,480.0,480.0,episodic
8006.0,8006.0,9006.0,9006.0,0.1,1.12,0.0,-0.9000000000000001,0.0,0.06795469671487808,0.0,0.07217410951852798,580.0,580.0,episodic
6006.0,7006.0,6006.0,6006.0,0.83,2.17,0.0,-0.16999999999999993,0.0,0.10962032526731491,0.0,0.11390236765146255,580.0,580.0,episodic
7006.0,5006.0,7006.0,5006.0,0.32,1.0,0.0,-1.12,1.0,0.9066514372825623,1.0,0.9050813317298889,500.0,500.0,episodic
5006.0,6006.0,6006.0,2006.0,0.19,3.21,0.0,-0.81,1.0,0.9234099388122559,1.0,0.9152514338493347,560.0,560.0,episodic
8006.0,9006.0,8006.0,6006.0,0.05,1.0,0.0,-1.65,1.0,0.9249389171600342,1.0,0.9224961400032043,620.0,620.0,episodic
8006.0,13006.0,8006.0,12006.0,0.59,3.95,0.0,-0.41000000000000014,0.0,0.09088113158941269,0.0,0.08511456102132797,840.0,840.0,episodic
7006.0,13006.0,10006.0,12006.0,0.67,3.09,0.0,-0.33000000000000007,0.0,0.06166384741663933,0.0,0.05997231975197792,1160.0,1160.0,episodic
7006.0,14006.0,8006.0,6006.0,0.03,1.0,0.0,-1.18,1.0,0.9378123879432678,1.0,0.9424532055854797,1000.0,1000.0,episodic
7006.0,10006.0,8006.0,10006.0,0.51,1.0,0.0,-1.47,1.0,0.9451329112052917,1.0,0.9457325339317322,820.0,820.0,episodic
7006.0,7006.0,7006.0,7006.0,0.23,3.26,0.0,-0.77,0.0,0.1114758774638176,0.0,0.11932629346847534,520.0,520.0,episodic
7006.0,10006.0,6006.0,10006.0,0.64,2.83,0.0,-0.3599999999999999,0.0,0.07455527037382126,0.0,0.07705377042293549,660.0,660.0,episodic
7006.0,10006.0,8006.0,10006.0,0.18,2.92,0.0,-0.8199999999999998,0.0,0.0754547268152237,0.0,0.07605436444282532,700.0,700.0,episodic
7006.0,8006.0,8006.0,8006.0,0.69,3.09,0.0,-0.31000000000000005,0.0,0.07194603979587555,0.0,0.07057207077741623,600.0,600.0,episodic
7006.0,6006.0,7006.0,7006.0,0.39,1.0,0.0,-1.31,1.0,0.8840993642807007,1.0,0.8819583058357239,500.0,500.0,episodic
8006.0,9006.0,8006.0,7006.0,0.93,1.43,0.0,-0.06999999999999984,0.0,0.12036420404911041,0.0,0.12325116246938705,640.0,640.0,episodic
6006.0,6006.0,7006.0,7006.0,0.14,1.0,0.0,-1.4,1.0,0.917499303817749,1.0,0.9179275035858154,580.0,580.0,episodic
7006.0,19006.0,8006.0,19006.0,0.34,3.45,0.0,-0.6600000000000001,0.0,0.03356834501028061,0.0,0.03372619301080704,1580.0,1580.0,episodic
8006.0,18006.0,11006.0,18006.0,0.12,2.49,0.0,-0.8800000000000003,0.0,0.06669998914003372,0.0,0.06892146915197372,1240.0,1240.0,episodic
8006.0,8006.0,8006.0,9006.0,0.92,1.32,0.0,-0.08000000000000007,0.0,0.27359539270401,0.0,0.1917610466480255,560.0,560.0,episodic
6006.0,10006.0,7006.0,10006.0,0.87,1.0,0.0,-0.88,1.0,0.945432722568512,1.0,0.941635012626648,860.0,860.0,episodic
7006.0,4006.0,6006.0,3006.0,0.26,1.24,0.0,-0.74,1.0,0.917356550693512,1.0,0.9180701971054077,620.0,620.0,episodic
8006.0,8006.0,8006.0,8006.0,0.66,1.3,0.0,-0.3400000000000001,0.0,0.09530352056026459,0.0,0.09917561709880829,520.0,520.0,episodic
8006.0,10006.0,8006.0,10006.0,0.81,2.92,0.0,-0.18999999999999995,0.0,0.08325005322694778,0.0,0.0792524516582489,820.0,820.0,episodic
8006.0,10006.0,10006.0,8006.0,0.55,2.55,0.0,-0.44999999999999973,0.0,0.10773535817861557,0.0,0.12322606146335602,720.0,720.0,episodic
14006.0,19006.0,18006.0,17006.0,0.53,3.55,0.0,-0.46999999999999975,0.0,0.039198148995637894,0.0,0.03898768872022629,1360.0,1360.0,episodic
7006.0,7006.0,7006.0,7006.0,0.25,1.8900000000000001,0.0,-0.75,0.0,0.0894947201013565,0.0,0.08735369890928268,620.0,620.0,episodic
8006.0,8006.0,9006.0,10006.0,0.1,1.0,0.0,-1.42,1.0,0.9107535481452942,1.0,0.9120527505874634,560.0,560.0,episodic
7006.0,9006.0,6006.0,9006.0,0.89,2.85,0.0,-0.10999999999999988,0.0,0.06029313802719116,0.0,0.060737285763025284,820.0,820.0,episodic
7006.0,7006.0,7006.0,8006.0,0.89,3.04,0.0,-0.10999999999999988,0.0,0.08618535846471786,0.0,0.08955783396959305,560.0,560.0,episodic
9006.0,16006.0,10006.0,16006.0,0.63,2.25,0.0,-0.3700000000000001,0.0,0.08090715855360031,0.0,0.08228164166212082,1020.0,1020.0,episodic
7006.0,8006.0,8006.0,9006.0,0.34,3.08,0.0,-0.6600000000000001,0.0,0.09893404692411423,0.0,0.09982234239578247,640.0,640.0,episodic
10006.0,9006.0,9006.0,5006.0,0.35,1.98,0.0,-0.6499999999999999,1.0,0.8762742280960083,1.0,0.8808714747428894,620.0,620.0,episodic
8006.0,11006.0,9006.0,10006.0,0.72,2.09,0.0,-0.2799999999999998,0.0,0.06269307434558868,0.0,0.06105760484933853,760.0,760.0,episodic
7006.0,7006.0,7006.0,7006.0,0.89,1.71,0.0,-0.10999999999999988,0.0,0.09977162629365921,0.0,0.09748786687850952,540.0,540.0,episodic
6006.0,6006.0,6006.0,6006.0,0.88,1.0,0.0,-1.02,1.0,0.8961039185523987,1.0,0.9007658958435059,520.0,520.0,episodic
7006.0,8006.0,7006.0,8006.0,0.77,1.0,0.0,-0.7999999999999999,1.0,0.8949537873268127,1.0,0.8883337378501892,600.0,600.0,episodic
