,agent1_strategy_converge,agent1_reward_converge,agent1_network_converge,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,loss,agent1_playing_times,model,opponent,h,epsilon_decay,game
193,,10000.0,,2.68,1.0,0.0,-0.79,0,0.16439999639987946,0.2907344051480876,10000,DQN,TitForTat,7,0.95,PD
194,,8000.0,,2.74,1.0,0.0,-0.82,0,0.14900000393390656,0.1866825512752802,10000,DQN,TitForTat,7,0.95,PD
195,,,,2.43,1.0,0.0,-0.82,0,0.155799999833107,0.24588798188852315,10000,DQN,TitForTat,7,0.95,PD
196,7000.0,6000.0,7000.0,1.38,1.0,0.0,-0.7,0,0.08271428942680359,0.0810724508889614,7000,DQN,TitForTat,7,0.95,PD
197,,10000.0,,1.01,1.0,0.0,-0.48,0,0.5532000064849854,0.16027113098631182,10000,DQN,TitForTat,7,0.95,PD
198,10000.0,9000.0,,2.01,1.0,0.0,-0.57,0,0.09070000052452087,0.13283151471745114,10000,DQN,TitForTat,7,0.95,PD
199,,,,1.64,1.0,0.0,-0.71,0,0.07810000330209732,0.09001907061619446,10000,DQN,TitForTat,7,0.95,PD
200,,,,1.92,1.0,0.0,-0.63,0,0.5426999926567078,0.6932411096033404,10000,DQN,TitForTat,7,0.99,PD
201,6000.0,4000.0,6000.0,1.01,1.0,0.0,-0.06,0,0.1770000010728836,0.1765925772787585,6000,DQN,TitForTat,7,0.99,PD
202,,,,1.24,1.0,0.0,-0.28,1,0.7520999908447266,0.2855469276638062,10000,DQN,TitForTat,7,0.99,PD
203,4000.0,3000.0,4000.0,1.39,1.0,0.0,-0.41,0,0.1837500035762787,0.1792657649112985,4000,DQN,TitForTat,7,0.99,PD
204,,10000.0,,1.74,1.0,0.0,-0.85,1,0.7330999970436096,0.4434747002360459,10000,DQN,TitForTat,7,0.99,PD
205,,,,2.4,1.0,0.0,-0.85,1,0.7480000257492065,0.8149682169384347,10000,DQN,TitForTat,7,0.99,PD
206,6000.0,2000.0,6000.0,1.23,1.0,0.0,-0.94,0,0.06483333557844162,0.06348161323574683,6000,DQN,TitForTat,7,0.99,PD
207,,10000.0,,1.49,1.0,0.0,-0.14,1,0.6347000002861023,0.2755953197593286,10000,DQN,TitForTat,7,0.99,PD
208,,,,1.75,1.0,0.0,-0.4,0,0.5346999764442444,0.6182775635285395,10000,DQN,TitForTat,7,0.99,PD
209,6000.0,2000.0,5000.0,1.01,1.0,0.0,-0.3,0,0.053833331912755966,0.05659703743258655,6000,DQN,TitForTat,7,0.99,PD
210,,10000.0,,2.12,1.0,0.0,-0.98,1,0.7197999954223633,0.19240921606517922,10000,DQN,TitForTat,7,0.99,PD
211,,,,1.02,1.0,0.0,-0.04,1,0.7141000032424927,0.7867501517647103,10000,DQN,TitForTat,7,0.99,PD
212,6000.0,2000.0,6000.0,1.01,1.0,0.0,-0.18,0,0.05483333393931389,0.04397332028434162,6000,DQN,TitForTat,7,0.99,PD
213,,9000.0,,2.68,1.0,0.0,-0.79,1,0.6536999940872192,0.4474805350996899,10000,DQN,TitForTat,7,0.99,PD
214,,,,2.74,1.0,0.0,-0.82,0,0.5335999727249146,0.9738258393100891,10000,DQN,TitForTat,7,0.99,PD
215,,,,2.43,1.0,0.0,-0.82,1,0.7488999962806702,0.7723191966538103,10000,DQN,TitForTat,7,0.99,PD
216,,,,1.38,1.0,0.0,-0.7,0,0.0851999968290329,0.10626284490201401,10000,DQN,TitForTat,7,0.99,PD
217,8000.0,9000.0,10000.0,1.01,1.0,0.0,-0.48,0,0.06700000166893005,0.11987435644734501,10000,DQN,TitForTat,7,0.99,PD
218,,,,2.01,1.0,0.0,-0.57,1,0.7465999722480774,0.8013759745902045,10000,DQN,TitForTat,7,0.99,PD
219,,,,1.64,1.0,0.0,-0.71,1,0.7534999847412109,0.7073078748105096,10000,DQN,TitForTat,7,0.99,PD
220,,,,1.92,1.0,0.0,-0.63,0,0.5536999702453613,0.5317679229387868,10000,DQN,TitForTat,7,0.995,PD
221,,,10000.0,1.01,1.0,0.0,-0.06,1,0.7372000217437744,0.46041406498919923,10000,DQN,TitForTat,7,0.995,PD
222,,,,1.24,1.0,0.0,-0.28,1,0.7416999936103821,0.5714348895600946,10000,DQN,TitForTat,7,0.995,PD
223,,,,1.39,1.0,0.0,-0.41,1,0.7419000267982483,0.5658855897660507,10000,DQN,TitForTat,7,0.995,PD
224,,7000.0,,1.74,1.0,0.0,-0.85,1,0.743399977684021,0.475723814150583,10000,DQN,TitForTat,7,0.995,PD
225,,,,2.4,1.0,0.0,-0.85,1,0.5625,0.8026746284117168,10000,DQN,TitForTat,7,0.995,PD
226,,9000.0,10000.0,1.23,1.0,0.0,-0.94,1,0.7645000219345093,0.29386426094771256,10000,DQN,TitForTat,7,0.995,PD
227,,6000.0,,1.49,1.0,0.0,-0.14,0,0.5701000094413757,0.7323977978380104,10000,DQN,TitForTat,7,0.995,PD
228,,,,1.75,1.0,0.0,-0.4,1,0.5485000014305115,0.695150461902363,10000,DQN,TitForTat,7,0.995,PD
229,,,,1.01,1.0,0.0,-0.3,1,0.7379000186920166,0.42926250691811696,10000,DQN,TitForTat,7,0.995,PD
230,,10000.0,,2.12,1.0,0.0,-0.98,1,0.5831999778747559,0.5648762193085869,10000,DQN,TitForTat,7,0.995,PD
231,,10000.0,,1.02,1.0,0.0,-0.04,1,0.7360000014305115,0.5265299615152893,10000,DQN,TitForTat,7,0.995,PD
232,,,,1.01,1.0,0.0,-0.18,1,0.7427999973297119,0.47340304623962887,10000,DQN,TitForTat,7,0.995,PD
233,,,,2.68,1.0,0.0,-0.79,0,0.5587999820709229,0.9396636914698074,10000,DQN,TitForTat,7,0.995,PD
234,,8000.0,,2.74,1.0,0.0,-0.82,0,0.5454000234603882,0.963339379687238,10000,DQN,TitForTat,7,0.995,PD
235,,,,2.43,1.0,0.0,-0.82,0,0.5684999823570251,0.8355668292725954,10000,DQN,TitForTat,7,0.995,PD
236,,,,1.38,1.0,0.0,-0.7,1,0.7541000247001648,0.4870234418645396,10000,DQN,TitForTat,7,0.995,PD
237,,9000.0,,1.01,1.0,0.0,-0.48,1,0.748199999332428,0.4317610303092887,10000,DQN,TitForTat,7,0.995,PD
238,,,,2.01,1.0,0.0,-0.57,1,0.5547999739646912,0.7787754275555387,10000,DQN,TitForTat,7,0.995,PD
239,,,,1.64,1.0,0.0,-0.71,1,0.7397000193595886,0.4819838925428906,10000,DQN,TitForTat,7,0.995,PD
240,,,,1.92,1.0,0.0,-0.63,1,0.6951000094413757,0.7305144643627007,10000,DQN,TitForTat,10,0.95,PD
241,8000.0,7000.0,9000.0,1.01,1.0,0.0,-0.06,0,0.355222225189209,0.14122946992323435,9000,DQN,TitForTat,10,0.95,PD
242,,,,1.24,1.0,0.0,-0.28,1,0.7760000228881836,0.5127593311004117,10000,DQN,TitForTat,10,0.95,PD
243,,9000.0,,1.39,1.0,0.0,-0.41,0,0.35199999809265137,0.1522710413436205,10000,DQN,TitForTat,10,0.95,PD
244,9000.0,9000.0,10000.0,1.74,1.0,0.0,-0.85,0,0.30550000071525574,0.12737330840497837,10000,DQN,TitForTat,10,0.95,PD
245,,,,2.4,1.0,0.0,-0.85,0,0.41769999265670776,0.2762555476702504,10000,DQN,TitForTat,10,0.95,PD
246,8000.0,9000.0,9000.0,1.23,1.0,0.0,-0.94,0,0.32055556774139404,0.1082490376683105,9000,DQN,TitForTat,10,0.95,PD
247,,,,1.49,1.0,0.0,-0.14,1,0.7843999862670898,0.5635321923658526,10000,DQN,TitForTat,10,0.95,PD
248,,,,1.75,1.0,0.0,-0.4,0,0.44040000438690186,0.36756725617208874,10000,DQN,TitForTat,10,0.95,PD
249,9000.0,7000.0,10000.0,1.01,1.0,0.0,-0.3,0,0.31769999861717224,0.11325971633534332,10000,DQN,TitForTat,10,0.95,PD
250,9000.0,9000.0,9000.0,2.12,1.0,0.0,-0.98,0,0.3365555703639984,0.11797651932576425,9000,DQN,TitForTat,10,0.95,PD
251,,,,1.02,1.0,0.0,-0.04,1,0.7042999863624573,0.50291856547957,10000,DQN,TitForTat,10,0.95,PD
252,,,,1.01,1.0,0.0,-0.18,0,0.3889000117778778,0.2466107769979997,10000,DQN,TitForTat,10,0.95,PD
253,,5000.0,,2.68,1.0,0.0,-0.79,0,0.34290000796318054,1.0015741252858872,10000,DQN,TitForTat,10,0.95,PD
254,,,,2.74,1.0,0.0,-0.82,0,0.4742000102996826,0.7796343468538788,10000,DQN,TitForTat,10,0.95,PD
255,,,,2.43,1.0,0.0,-0.82,0,0.5300999879837036,0.4951269634422226,10000,DQN,TitForTat,10,0.95,PD
256,9000.0,9000.0,,1.38,1.0,0.0,-0.7,0,0.3050000071525574,0.11120215334832428,10000,DQN,TitForTat,10,0.95,PD
257,10000.0,10000.0,10000.0,1.01,1.0,0.0,-0.48,0,0.313400000333786,0.10814133125606239,10000,DQN,TitForTat,10,0.95,PD
258,,,,2.01,1.0,0.0,-0.57,0,0.47290000319480896,0.37009089649786053,10000,DQN,TitForTat,10,0.95,PD
259,9000.0,9000.0,,1.64,1.0,0.0,-0.71,0,0.31290000677108765,0.14406796789897042,10000,DQN,TitForTat,10,0.95,PD
260,,5000.0,,1.92,1.0,0.0,-0.63,1,0.7678999900817871,0.5623700337435131,10000,DQN,TitForTat,10,0.99,PD
261,,10000.0,,1.01,1.0,0.0,-0.06,1,0.7445999979972839,0.5677538882260645,10000,DQN,TitForTat,10,0.99,PD
262,,,,1.24,1.0,0.0,-0.28,1,0.736299991607666,0.48488715433437646,10000,DQN,TitForTat,10,0.99,PD
263,,,,1.39,1.0,0.0,-0.41,1,0.7402999997138977,0.5040240189511078,10000,DQN,TitForTat,10,0.99,PD
264,,10000.0,,1.74,1.0,0.0,-0.85,1,0.7364000082015991,0.47572458975528936,10000,DQN,TitForTat,10,0.99,PD
265,,,,2.4,1.0,0.0,-0.85,1,0.7213000059127808,0.696426159578309,10000,DQN,TitForTat,10,0.99,PD
266,,,,1.23,1.0,0.0,-0.94,1,0.746999979019165,0.39184997340309075,10000,DQN,TitForTat,10,0.99,PD
267,,9000.0,,1.49,1.0,0.0,-0.14,1,0.7329000234603882,0.5533428846772036,10000,DQN,TitForTat,10,0.99,PD
268,,,,1.75,1.0,0.0,-0.4,1,0.7355999946594238,0.5747203252398261,10000,DQN,TitForTat,10,0.99,PD
269,,10000.0,,1.01,1.0,0.0,-0.3,1,0.7261999845504761,0.6375408348037935,10000,DQN,TitForTat,10,0.99,PD
270,,,,2.12,1.0,0.0,-0.98,1,0.7519000172615051,0.4830323935040651,10000,DQN,TitForTat,10,0.99,PD
271,,,,1.02,1.0,0.0,-0.04,1,0.7397000193595886,0.5241123632379375,10000,DQN,TitForTat,10,0.99,PD
272,,,,1.01,1.0,0.0,-0.18,1,0.7357000112533569,0.5362330037283146,10000,DQN,TitForTat,10,0.99,PD
273,,,,2.68,1.0,0.0,-0.79,1,0.724399983882904,0.5651438211570174,10000,DQN,TitForTat,10,0.99,PD
274,,,,2.74,1.0,0.0,-0.82,1,0.7450000047683716,0.56511347690096,10000,DQN,TitForTat,10,0.99,PD
275,,10000.0,,2.43,1.0,0.0,-0.82,1,0.7354999780654907,0.6412850056934497,10000,DQN,TitForTat,10,0.99,PD
276,,,,1.38,1.0,0.0,-0.7,1,0.7329999804496765,0.41124964128570657,10000,DQN,TitForTat,10,0.99,PD
277,,,,1.01,1.0,0.0,-0.48,1,0.7502999901771545,0.4849813722146834,10000,DQN,TitForTat,10,0.99,PD
278,,,,2.01,1.0,0.0,-0.57,1,0.7353000044822693,0.5909818146735057,10000,DQN,TitForTat,10,0.99,PD
279,,,,1.64,1.0,0.0,-0.71,1,0.7354000210762024,0.513604678512873,10000,DQN,TitForTat,10,0.99,PD
280,,,,1.92,1.0,0.0,-0.63,1,0.7900000214576721,0.34572436351963665,10000,DQN,TitForTat,10,0.995,PD
281,,,,1.01,1.0,0.0,-0.06,1,0.6660000085830688,0.766034457367242,10000,DQN,TitForTat,10,0.995,PD
282,,,,1.24,1.0,0.0,-0.28,1,0.7387999892234802,0.4174455210744398,10000,DQN,TitForTat,10,0.995,PD
283,,,,1.39,1.0,0.0,-0.41,1,0.7609000205993652,0.3141173679140311,10000,DQN,TitForTat,10,0.995,PD
284,,,,1.74,1.0,0.0,-0.85,1,0.8144999742507935,0.47111741412035846,10000,DQN,TitForTat,10,0.995,PD
285,,,,2.4,1.0,0.0,-0.85,1,0.7621999979019165,0.5806594161005092,10000,DQN,TitForTat,10,0.995,PD
286,,,,1.23,1.0,0.0,-0.94,1,0.8167999982833862,0.4766045350223401,10000,DQN,TitForTat,10,0.995,PD
287,,,,1.49,1.0,0.0,-0.14,1,0.7426999807357788,0.48887335570211815,10000,DQN,TitForTat,10,0.995,PD
288,,10000.0,10000.0,1.75,1.0,0.0,-0.4,1,0.7574999928474426,0.5159843575471692,10000,DQN,TitForTat,10,0.995,PD
289,,10000.0,,1.01,1.0,0.0,-0.3,1,0.8123999834060669,0.5543028330665869,10000,DQN,TitForTat,10,0.995,PD
290,,,,2.12,1.0,0.0,-0.98,1,0.7695000171661377,0.40878231108670476,10000,DQN,TitForTat,10,0.995,PD
291,,,,1.02,1.0,0.0,-0.04,1,0.7332000136375427,0.49586862277558913,10000,DQN,TitForTat,10,0.995,PD
292,,,,1.01,1.0,0.0,-0.18,1,0.7982000112533569,0.5785107133181852,10000,DQN,TitForTat,10,0.995,PD
293,,,,2.68,1.0,0.0,-0.79,1,0.7498000264167786,0.6267555333813554,10000,DQN,TitForTat,10,0.995,PD
294,,,,2.74,1.0,0.0,-0.82,1,0.751800000667572,0.5226722466466205,10000,DQN,TitForTat,10,0.995,PD
295,,9000.0,,2.43,1.0,0.0,-0.82,1,0.7634999752044678,0.6263481593527852,10000,DQN,TitForTat,10,0.995,PD
296,,,,1.38,1.0,0.0,-0.7,1,0.8066999912261963,0.6289570028142644,10000,DQN,TitForTat,10,0.995,PD
297,,,,1.01,1.0,0.0,-0.48,1,0.7993999719619751,0.5552767723302647,10000,DQN,TitForTat,10,0.995,PD
298,,,10000.0,2.01,1.0,0.0,-0.57,1,0.7688999772071838,0.48840285146818535,10000,DQN,TitForTat,10,0.995,PD
299,,10000.0,,1.64,1.0,0.0,-0.71,1,0.7967000007629395,0.2892526987989984,10000,DQN,TitForTat,10,0.995,PD
300,7000.0,2000.0,7000.0,1.92,1.0,0.0,-0.63,0,0.037857141345739365,0.08609358193100324,7000,LSTMQN,TitForTat,1,0.95,PD
301,6000.0,2000.0,6000.0,1.01,1.0,0.0,-0.06,0,0.028333334252238274,0.08738956936519612,6000,LSTMQN,TitForTat,1,0.95,PD
302,6000.0,2000.0,6000.0,1.24,1.0,0.0,-0.28,0,0.02800000086426735,0.0960766176824326,6000,LSTMQN,TitForTat,1,0.95,PD
303,6000.0,2000.0,6000.0,1.39,1.0,0.0,-0.41,0,0.03316666558384895,0.09955179135780333,6000,LSTMQN,TitForTat,1,0.95,PD
304,7000.0,2000.0,6000.0,1.74,1.0,0.0,-0.85,0,0.04100000113248825,0.0889694233626551,7000,LSTMQN,TitForTat,1,0.95,PD
305,7000.0,2000.0,7000.0,2.4,1.0,0.0,-0.85,0,0.04242857173085213,0.08888015083763728,7000,LSTMQN,TitForTat,1,0.95,PD
306,7000.0,7000.0,7000.0,1.23,1.0,0.0,-0.94,0,0.040142856538295746,0.08628333649357602,7000,LSTMQN,TitForTat,1,0.95,PD
307,7000.0,2000.0,7000.0,1.49,1.0,0.0,-0.14,0,0.03228571265935898,0.0888194582815274,7000,LSTMQN,TitForTat,1,0.95,PD
308,6000.0,2000.0,6000.0,1.75,1.0,0.0,-0.4,0,0.03266666829586029,0.1002909208499578,6000,LSTMQN,TitForTat,1,0.95,PD
309,6000.0,2000.0,6000.0,1.01,1.0,0.0,-0.3,0,0.027000000700354576,0.09412394124943274,6000,LSTMQN,TitForTat,1,0.95,PD
310,7000.0,7000.0,7000.0,2.12,1.0,0.0,-0.98,0,0.0454285703599453,0.08830786829506565,7000,LSTMQN,TitForTat,1,0.95,PD
311,6000.0,2000.0,6000.0,1.02,1.0,0.0,-0.04,0,0.029999999329447746,0.0887385425860222,6000,LSTMQN,TitForTat,1,0.95,PD
312,7000.0,2000.0,6000.0,1.01,1.0,0.0,-0.18,0,0.028999999165534973,0.08323552175266005,7000,LSTMQN,TitForTat,1,0.95,PD
313,7000.0,2000.0,8000.0,2.68,1.0,0.0,-0.79,0,0.036249998956918716,0.07965085854241787,8000,LSTMQN,TitForTat,1,0.95,PD
314,,2000.0,8000.0,2.74,1.0,0.0,-0.82,0,0.033900000154972076,0.06422425624111788,10000,LSTMQN,TitForTat,1,0.95,PD
315,7000.0,2000.0,8000.0,2.43,1.0,0.0,-0.82,0,0.0377499982714653,0.07907400524995728,8000,LSTMQN,TitForTat,1,0.95,PD
316,7000.0,7000.0,6000.0,1.38,1.0,0.0,-0.7,0,0.03799999877810478,0.08653957593677582,7000,LSTMQN,TitForTat,1,0.95,PD
317,7000.0,2000.0,7000.0,1.01,1.0,0.0,-0.48,0,0.030714286491274834,0.08447711704604911,7000,LSTMQN,TitForTat,1,0.95,PD
318,7000.0,2000.0,7000.0,2.01,1.0,0.0,-0.57,0,0.035428572446107864,0.08803058402340035,7000,LSTMQN,TitForTat,1,0.95,PD
319,7000.0,2000.0,6000.0,1.64,1.0,0.0,-0.71,0,0.038428571075201035,0.08500488447448376,7000,LSTMQN,TitForTat,1,0.95,PD
320,3000.0,2000.0,4000.0,1.92,1.0,0.0,-0.63,0,0.05400000140070915,0.04581104120663142,4000,LSTMQN,TitForTat,1,0.99,PD
321,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.06,0,0.01600000075995922,0.03167417379112384,4000,LSTMQN,TitForTat,1,0.99,PD
322,3000.0,2000.0,4000.0,1.24,1.0,0.0,-0.28,0,0.01600000075995922,0.03220547426469781,4000,LSTMQN,TitForTat,1,0.99,PD
323,3000.0,2000.0,4000.0,1.39,1.0,0.0,-0.41,0,0.01600000075995922,0.03274753997206403,4000,LSTMQN,TitForTat,1,0.99,PD
324,3000.0,2000.0,4000.0,1.74,1.0,0.0,-0.85,0,0.01924999989569187,0.03250872357032023,4000,LSTMQN,TitForTat,1,0.99,PD
325,3000.0,2000.0,4000.0,2.4,1.0,0.0,-0.85,0,0.01924999989569187,0.03890688398317169,4000,LSTMQN,TitForTat,1,0.99,PD
326,3000.0,2000.0,4000.0,1.23,1.0,0.0,-0.94,0,0.020749999210238457,0.02960996946329731,4000,LSTMQN,TitForTat,1,0.99,PD
327,3000.0,2000.0,4000.0,1.49,1.0,0.0,-0.14,0,0.01600000075995922,0.03576586308451905,4000,LSTMQN,TitForTat,1,0.99,PD
328,3000.0,2000.0,4000.0,1.75,1.0,0.0,-0.4,0,0.01600000075995922,0.03635454587693336,4000,LSTMQN,TitForTat,1,0.99,PD
329,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.3,0,0.01600000075995922,0.030183609930609222,4000,LSTMQN,TitForTat,1,0.99,PD
330,3000.0,2000.0,4000.0,2.12,1.0,0.0,-0.98,0,0.021250000223517418,0.035098900305300856,4000,LSTMQN,TitForTat,1,0.99,PD
331,3000.0,2000.0,4000.0,1.02,1.0,0.0,-0.04,0,0.01600000075995922,0.03194800993810116,4000,LSTMQN,TitForTat,1,0.99,PD
332,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.18,0,0.01600000075995922,0.030823155796047986,4000,LSTMQN,TitForTat,1,0.99,PD
333,3000.0,2000.0,4000.0,2.68,1.0,0.0,-0.79,0,0.016249999403953552,0.04344486864120614,4000,LSTMQN,TitForTat,1,0.99,PD
334,3000.0,2000.0,4000.0,2.74,1.0,0.0,-0.82,0,0.017750000581145287,0.043685425222612824,4000,LSTMQN,TitForTat,1,0.99,PD
335,3000.0,2000.0,4000.0,2.43,1.0,0.0,-0.82,0,0.017750000581145287,0.03971802158590053,4000,LSTMQN,TitForTat,1,0.99,PD
336,3000.0,2000.0,4000.0,1.38,1.0,0.0,-0.7,0,0.01600000075995922,0.03116808026478002,4000,LSTMQN,TitForTat,1,0.99,PD
337,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.48,0,0.01600000075995922,0.02947949046848526,4000,LSTMQN,TitForTat,1,0.99,PD
338,3000.0,2000.0,4000.0,2.01,1.0,0.0,-0.57,0,0.01600000075995922,0.037810922578112964,4000,LSTMQN,TitForTat,1,0.99,PD
339,3000.0,2000.0,4000.0,1.64,1.0,0.0,-0.71,0,0.01600000075995922,0.03315230018999393,4000,LSTMQN,TitForTat,1,0.99,PD
340,3000.0,2000.0,4000.0,1.92,1.0,0.0,-0.63,0,0.032999999821186066,0.03234369690795282,4000,LSTMQN,TitForTat,1,0.995,PD
341,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.06,0,0.06400000303983688,0.02727214804188319,4000,LSTMQN,TitForTat,1,0.995,PD
342,3000.0,2000.0,4000.0,1.24,1.0,0.0,-0.28,0,0.05225000157952309,0.02449843199595564,4000,LSTMQN,TitForTat,1,0.995,PD
343,3000.0,2000.0,4000.0,1.39,1.0,0.0,-0.41,0,0.05550000071525574,0.02702488540763836,4000,LSTMQN,TitForTat,1,0.995,PD
344,3000.0,2000.0,4000.0,1.74,1.0,0.0,-0.85,0,0.06549999862909317,0.034312396061815915,4000,LSTMQN,TitForTat,1,0.995,PD
345,3000.0,2000.0,4000.0,2.4,1.0,0.0,-0.85,0,0.07850000262260437,0.05018796847071483,4000,LSTMQN,TitForTat,1,0.995,PD
346,3000.0,2000.0,4000.0,1.23,1.0,0.0,-0.94,0,0.057500001043081284,0.027123090788824435,4000,LSTMQN,TitForTat,1,0.995,PD
347,3000.0,2000.0,4000.0,1.49,1.0,0.0,-0.14,0,0.06324999779462814,0.030946360130683602,4000,LSTMQN,TitForTat,1,0.995,PD
348,3000.0,2000.0,4000.0,1.75,1.0,0.0,-0.4,0,0.06274999678134918,0.03473145542275524,4000,LSTMQN,TitForTat,1,0.995,PD
349,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.3,0,0.04075000062584877,0.02230642382937777,4000,LSTMQN,TitForTat,1,0.995,PD
350,3000.0,2000.0,4000.0,2.12,1.0,0.0,-0.98,0,0.07575000077486038,0.04391718399914134,4000,LSTMQN,TitForTat,1,0.995,PD
351,3000.0,2000.0,4000.0,1.02,1.0,0.0,-0.04,0,0.06475000083446503,0.02792215291084237,4000,LSTMQN,TitForTat,1,0.995,PD
352,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.18,0,0.03974999859929085,0.022391420189099755,4000,LSTMQN,TitForTat,1,0.995,PD
353,3000.0,2000.0,4000.0,2.68,1.0,0.0,-0.79,0,0.08025000244379044,0.058018358017551855,4000,LSTMQN,TitForTat,1,0.995,PD
354,3000.0,2000.0,4000.0,2.74,1.0,0.0,-0.82,0,0.08049999922513962,0.05956804463819025,4000,LSTMQN,TitForTat,1,0.995,PD
355,3000.0,2000.0,4000.0,2.43,1.0,0.0,-0.82,0,0.07850000262260437,0.05104241101567347,4000,LSTMQN,TitForTat,1,0.995,PD
356,3000.0,2000.0,4000.0,1.38,1.0,0.0,-0.7,0,0.0572500005364418,0.027385273553140865,4000,LSTMQN,TitForTat,1,0.995,PD
357,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.48,0,0.041999999433755875,0.02239906745760815,4000,LSTMQN,TitForTat,1,0.995,PD
358,3000.0,2000.0,4000.0,2.01,1.0,0.0,-0.57,0,0.06875000149011612,0.04043490115162174,4000,LSTMQN,TitForTat,1,0.995,PD
359,3000.0,2000.0,4000.0,1.64,1.0,0.0,-0.71,0,0.06199999898672104,0.031988402570062906,4000,LSTMQN,TitForTat,1,0.995,PD
360,10000.0,8000.0,10000.0,1.92,1.0,0.0,-0.63,0,0.0502999983727932,0.05039664436650219,10000,LSTMQN,TitForTat,2,0.95,PD
361,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.019500000402331352,0.022793165966498184,8000,LSTMQN,TitForTat,2,0.95,PD
362,7000.0,6000.0,7000.0,1.24,1.0,0.0,-0.28,0,0.031285714358091354,0.036872794799611405,7000,LSTMQN,TitForTat,2,0.95,PD
363,10000.0,7000.0,9000.0,1.39,1.0,0.0,-0.41,0,0.019200000911951065,0.022930278114644424,10000,LSTMQN,TitForTat,2,0.95,PD
364,8000.0,6000.0,7000.0,1.74,1.0,0.0,-0.85,0,0.04924999922513962,0.07734974466837352,8000,LSTMQN,TitForTat,2,0.95,PD
365,10000.0,7000.0,10000.0,2.4,1.0,0.0,-0.85,0,0.03819999843835831,0.059189918360086156,10000,LSTMQN,TitForTat,2,0.95,PD
366,10000.0,,10000.0,1.23,1.0,0.0,-0.94,0,0.04149999842047691,0.06345848054496483,10000,LSTMQN,TitForTat,2,0.95,PD
367,6000.0,4000.0,6000.0,1.49,1.0,0.0,-0.14,0,0.024000000208616257,0.028710862997171842,6000,LSTMQN,TitForTat,2,0.95,PD
368,7000.0,6000.0,6000.0,1.75,1.0,0.0,-0.4,0,0.018714286386966705,0.029107246324826343,7000,LSTMQN,TitForTat,2,0.95,PD
369,10000.0,8000.0,10000.0,1.01,1.0,0.0,-0.3,0,0.017999999225139618,0.022416165317061202,10000,LSTMQN,TitForTat,2,0.95,PD
370,8000.0,6000.0,8000.0,2.12,1.0,0.0,-0.98,0,0.048250000923871994,0.07860260044551877,8000,LSTMQN,TitForTat,2,0.95,PD
371,7000.0,7000.0,7000.0,1.02,1.0,0.0,-0.04,0,0.019999999552965164,0.024419228220508654,7000,LSTMQN,TitForTat,2,0.95,PD
372,10000.0,2000.0,,1.01,1.0,0.0,-0.18,0,0.01810000091791153,0.021437962084500203,10000,LSTMQN,TitForTat,2,0.95,PD
373,10000.0,8000.0,7000.0,2.68,1.0,0.0,-0.79,0,0.06539999693632126,0.058557824778691626,10000,LSTMQN,TitForTat,2,0.95,PD
374,10000.0,6000.0,7000.0,2.74,1.0,0.0,-0.82,0,0.04670000076293945,0.06792586171731702,10000,LSTMQN,TitForTat,2,0.95,PD
375,8000.0,6000.0,7000.0,2.43,1.0,0.0,-0.82,0,0.05037499964237213,0.0825940890494374,8000,LSTMQN,TitForTat,2,0.95,PD
376,10000.0,9000.0,9000.0,1.38,1.0,0.0,-0.7,0,0.04899999871850014,0.05168914941711816,10000,LSTMQN,TitForTat,2,0.95,PD
377,10000.0,,10000.0,1.01,1.0,0.0,-0.48,0,0.028599999845027924,0.03749599400010509,10000,LSTMQN,TitForTat,2,0.95,PD
378,8000.0,2000.0,7000.0,2.01,1.0,0.0,-0.57,0,0.03849999979138374,0.051160978406873774,8000,LSTMQN,TitForTat,2,0.95,PD
379,10000.0,7000.0,10000.0,1.64,1.0,0.0,-0.71,0,0.04019999876618385,0.05319117524735428,10000,LSTMQN,TitForTat,2,0.95,PD
380,6000.0,5000.0,6000.0,1.92,1.0,0.0,-0.63,0,0.03566666692495346,0.04591297272446134,6000,LSTMQN,TitForTat,2,0.99,PD
381,10000.0,6000.0,9000.0,1.01,1.0,0.0,-0.06,0,0.01769999973475933,0.018750426157683235,10000,LSTMQN,TitForTat,2,0.99,PD
382,7000.0,2000.0,7000.0,1.24,1.0,0.0,-0.28,0,0.024142857640981674,0.02962272001693145,7000,LSTMQN,TitForTat,2,0.99,PD
383,6000.0,2000.0,6000.0,1.39,1.0,0.0,-0.41,0,0.02033333294093609,0.031370922750048776,6000,LSTMQN,TitForTat,2,0.99,PD
384,6000.0,5000.0,7000.0,1.74,1.0,0.0,-0.85,0,0.032428570091724396,0.04070564773775504,7000,LSTMQN,TitForTat,2,0.99,PD
